poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
76890,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,10/7/2021,10/11/2021,,,,146538,1001,rv,,rv,,10/19/2021 9:20,,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-10.13.2021.pdf,538,FALSE,,11,Donald Trump,43,55,2,28,15,8,47
76617,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/3/2021,10/5/2021,,,,146094,1500,a,,a,,10/6/2021 9:27,,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,54,6,26,15,8,46
76617,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/3/2021,10/5/2021,,,,146095,1261,rv,,rv,,10/6/2021 9:27,,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,56,3,25,15,8,48
76615,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/2/2021,10/4/2021,,,,146081,1998,rv,,rv,,10/6/2021 8:57,,https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000,538,FALSE,,11,Donald Trump,43,54,3,,,,
77151,916,Public Religion Research Institute,,,Public Religion Research Institute,428,Public Religion Research Institute,A/B,Online,,9/16/2021,9/29/2021,,,,148811,2508,a,,a,,11/1/2021 9:35,,https://www.prri.org/research/competing-visions-of-america-an-evolving-identity-or-a-culture-under-attack/,538,FALSE,,11,Donald Trump,36,62,1,18,18,11,51
76511,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/26/2021,9/28/2021,,,,145883,1500,a,,a,,9/29/2021 9:53,,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,24,15,8,47
76511,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/26/2021,9/28/2021,,,,145884,1246,rv,,rv,,9/29/2021 9:53,,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,57,3,25,15,8,49
76468,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/24/2021,9/27/2021,,,,145865,1999,rv,,rv,,9/29/2021 8:56,,https://assets.morningconsult.com/wp-uploads/2021/09/29071926/2109161_crosstabs_POLITICO_RVs_v1_SH-2.pdf,538,FALSE,,11,Donald Trump,42,56,2,,,,
76508,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,9/23/2021,9/27/2021,,,,146073,1000,rv,,rv,,10/5/2021 9:32,,https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Toplines-09.28.2021.pdf,538,FALSE,,11,Donald Trump,43,55,1,27,16,8,47
76464,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,9/17/2021,9/23/2021,,,,145656,1005,rv,,rv,,9/24/2021 14:47,,https://echeloninsights.com/in-the-news/september-omnibus-political/,538,FALSE,,11,Donald Trump,39,55,6,21,18,9,46
76464,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,9/17/2021,9/23/2021,,,,145661,829,lv,,lv,,9/24/2021 14:48,,https://echeloninsights.com/in-the-news/september-omnibus-political/,538,FALSE,,11,Donald Trump,39,56,4,22,17,8,48
76410,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/18/2021,9/21/2021,,,,145560,1500,a,,a,,9/22/2021 9:25,,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,52,7,26,15,8,44
76410,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/18/2021,9/21/2021,,,,145561,1281,rv,,rv,,9/22/2021 9:25,,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,54,3,28,15,8,46
76407,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/18/2021,9/20/2021,,,,145544,1998,rv,,rv,,9/22/2021 8:30,,https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,41,56,4,,,,
76350,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,9/15/2021,9/16/2021,,,,145456,1578,rv,,rv,,9/20/2021 13:30,,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,538,FALSE,,11,Donald Trump,48,47,5,27,21,11,36
76284,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/12/2021,9/14/2021,,,,145345,1500,a,,a,,9/15/2021 10:40,,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,25,14,9,46
76284,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/12/2021,9/14/2021,,,,145346,1252,rv,,rv,,9/15/2021 10:40,,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,57,3,25,15,9,48
76105,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/10/2021,9/13/2021,,,,145331,1997,rv,,rv,,9/15/2021 7:55,,https://assets.morningconsult.com/wp-uploads/2021/09/15071200/2109049_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,43,54,3,,,,
76283,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,9/9/2021,9/13/2021,,,,145480,995,rv,,rv,,9/21/2021 8:30,,https://navigatorresearch.org/wp-content/uploads/2021/09/Navigator-Toplines-09.14.2021.pdf,538,FALSE,,11,Donald Trump,42,55,3,25,18,9,46
76417,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,9/4/2021,9/8/2021,,,,145579,1000,rv,,rv,,9/22/2021 17:25,,https://www.winningtheissues.org/wp-content/uploads/2021/09/Winning-the-Issues-September-2021-National-Survey.pdf,538,FALSE,REP,11,Donald Trump,42,54,3,,,,
75921,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/4/2021,9/7/2021,,,,144789,1500,a,,a,,9/8/2021 9:23,,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,52,6,28,14,9,43
75921,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/4/2021,9/7/2021,,,,144790,1264,rv,,rv,,9/8/2021 9:23,,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,54,4,30,12,8,46
76414,1365,Change Research,576,CNBC,Change Research,48,Change Research,B-,Online,,8/30/2021,9/2/2021,,,,145570,1775,rv,,rv,,9/22/2021 12:49,,https://changeresearch.com/post/cnbc-change-research-national-poll/,538,FALSE,,11,Donald Trump,42,52,5,32,10,3,49
75822,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/28/2021,8/31/2021,,,,144620,1500,a,,a,,9/1/2021 9:28,,https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,52,7,27,13,7,45
75822,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/28/2021,8/31/2021,,,,144621,1262,rv,,rv,,9/1/2021 9:28,,https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,54,4,29,13,6,48
75818,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,8/28/2021,8/30/2021,,,,144616,1997,rv,,rv,,9/1/2021 8:25,,https://assets.morningconsult.com/wp-uploads/2021/09/01065758/2108171_crosstabs_POLITICO_RVs_v1_SH-1.pdf,538,FALSE,,11,Donald Trump,44,53,3,,,,
75819,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,8/26/2021,8/30/2021,,,,144792,1002,rv,,rv,,9/8/2021 9:23,,https://navigatorresearch.org/wp-content/uploads/2021/09/Navigator-Toplines-08.31.2021.pdf,538,FALSE,,11,Donald Trump,44,54,2,29,15,7,47
76349,916,Public Religion Research Institute,,,Public Religion Research Institute,428,Public Religion Research Institute,A/B,Online,,8/9/2021,8/30/2021,,,,145455,5415,a,,a,,9/20/2021 13:30,,https://www.prri.org/research/dramatic-partisan-differences-on-blame-for-january-6-riots/,538,FALSE,,11,Donald Trump,34,64,3,17,17,13,51
75739,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,8/21/2021,8/24/2021,,,,144449,1996,rv,,rv,,8/25/2021 7:33,,https://assets.morningconsult.com/wp-uploads/2021/08/25050937/2108123_crosstabs_POLITICO_RVs_v1_SH.pdf,538,FALSE,,11,Donald Trump,44,52,4,,,,
75743,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/21/2021,8/24/2021,,,,144464,1500,a,,a,,8/25/2021 10:28,,https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,25,14,8,47
75743,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/21/2021,8/24/2021,,,,144465,1242,rv,,rv,,8/25/2021 10:28,,https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,55,3,28,14,7,48
75703,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,8/13/2021,8/18/2021,,,,144373,1016,rv,,rv,,8/20/2021 17:24,,https://echeloninsights.com/in-the-news/august-omnibus-political/,538,FALSE,,11,Donald Trump,40,57,3,25,15,8,49
75825,1691,Schoen Cooperman,,,Schoen Cooperman Research,301,Schoen Cooperman Research,B/C,Online/Text,,8/10/2021,8/18/2021,,,,144635,750,lv,,lv,,9/1/2021 13:14,,https://drive.google.com/file/d/1aSB6K1a9vTZXeU-S8Hg4CO_6S6fYsmlh/view,538,FALSE,,11,Donald Trump,44,52,4,24,20,15,37
75618,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/14/2021,8/17/2021,,,,144236,1500,a,,a,,8/18/2021 9:13,,https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,53,7,24,15,7,46
75618,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/14/2021,8/17/2021,,,,144237,1250,rv,,rv,,8/18/2021 9:13,,https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,55,4,26,15,7,48
75707,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,8/14/2021,8/17/2021,,,,144390,1000,a,,a,,8/22/2021 9:27,question wording: positive/negative/neutral,https://www.documentcloud.org/documents/21046968-210188-nbc-news-august-poll-8-22-21-release,538,FALSE,,11,Donald Trump,38,49,12,25,13,6,43
75561,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,8/13/2021,8/16/2021,,,,144232,1999,rv,,rv,,8/18/2021 8:17,,https://assets.morningconsult.com/wp-uploads/2021/08/18070558/2108064_crosstabs_POLITICO_RVs_v1-1.pdf,538,FALSE,,11,Donald Trump,41,55,4,,,,
75741,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,8/12/2021,8/16/2021,,,,144456,1001,rv,,rv,,8/25/2021 7:52,,https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.17.2021.pdf,538,FALSE,,11,Donald Trump,41,57,3,26,14,9,48
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/7/2021,8/10/2021,,,,144049,1500,a,,a,,8/11/2021 11:44,,https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,54,5,24,16,8,46
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/7/2021,8/10/2021,,,,144050,1251,rv,,rv,,8/11/2021 11:44,,https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,54,4,26,16,7,47
75498,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,8/7/2021,8/9/2021,,,,144022,1996,rv,,rv,,8/11/2021 7:53,,https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,538,FALSE,,11,Donald Trump,44,53,2,,,,
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/31/2021,8/3/2021,,,,143904,1500,a,,a,,8/4/2021 10:32,,https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,54,6,24,17,9,45
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/31/2021,8/3/2021,,,,143905,1233,rv,,rv,,8/4/2021 10:32,,https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,54,4,25,16,7,47
75440,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,7/31/2021,8/2/2021,,,,143902,1998,rv,,rv,,8/4/2021 8:03,,https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,538,FALSE,,11,Donald Trump,42,56,2,,,,
75452,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,7/29/2021,8/2/2021,,,,143996,1000,rv,,rv,,8/10/2021 8:06,,https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.03.2021.pdf,538,FALSE,,11,Donald Trump,41,57,2,26,15,8,49
75431,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,7/28/2021,7/29/2021,,,,143972,1788,rv,,rv,,8/6/2021 21:05,,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,538,FALSE,,11,Donald Trump,46,48,6,24,22,10,38
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/24/2021,7/27/2021,,,,143826,1500,a,,a,,7/28/2021 11:44,,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,52,6,26,15,7,45
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/24/2021,7/27/2021,,,,143827,1280,rv,,rv,,7/28/2021 11:44,,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,538,FALSE,,11,Donald Trump,43,54,3,28,15,7,47
75371,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,7/23/2021,7/26/2021,,,,143814,1997,rv,,rv,,7/28/2021 8:03,,https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,538,FALSE,,11,Donald Trump,43,54,3,,,,
75370,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,7/19/2021,7/23/2021,,,,143762,1143,rv,,rv,,7/26/2021 17:18,,http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,538,FALSE,,11,Donald Trump,42,56,3,27,15,9,47
75329,399,Rasmussen (Pulse Opinion Research),,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,7/21/2021,7/22/2021,,,,143667,1000,lv,,lv,,7/26/2021 8:59,,https://www.rasmussenreports.com/public_content/politics/general_politics/july_2021/biden_not_more_popular_than_trump_and_most_voters_like_obama_better,538,FALSE,,11,Donald Trump,52,46,2,34,18,8,38
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/17/2021,7/20/2021,,,,143508,1500,a,,a,,7/21/2021 11:50,,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,24,15,9,46
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/17/2021,7/20/2021,,,,143509,1272,rv,,rv,,7/21/2021 11:50,,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,55,4,27,14,7,48
75260,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,7/15/2021,7/19/2021,,,,143623,1000,rv,,rv,,7/23/2021 9:34,,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,538,FALSE,,11,Donald Trump,44,54,2,27,17,8,47
75322,1360,AP-NORC,,,AP-NORC,397,AP-NORC,,Live Phone/Online,,7/15/2021,7/19/2021,,,,143779,1308,a,,a,,7/27/2021 11:24,,https://apnorc.org/projects/views-on-the-republican-partys-priorities-leadership-and-future/?utm_source=rss&utm_medium=rss&utm_campaign=views-on-the-republican-partys-priorities-leadership-and-future,538,FALSE,,11,Donald Trump,37,60,2,,,,
75261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,7/16/2021,7/18/2021,,,,143493,1997,rv,,rv,,7/21/2021 8:05,,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,44,54,2,,,,
75378,568,YouGov,,,YouGov,391,YouGov,B+,Online,,7/13/2021,7/17/2021,,,,143781,1000,a,,a,,7/27/2021 11:49,one third sample,https://docs.cdn.yougov.com/q4og2niq39/tabs_Presidential_Favorability_20210715.pdf,538,FALSE,,11,Donald Trump,39,54,6,23,16,7,47
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/10/2021,7/13/2021,,,,143293,1500,a,,a,,7/14/2021 11:42,,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,53,5,26,16,8,45
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/10/2021,7/13/2021,,,,143294,1292,rv,,rv,,7/14/2021 11:42,,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,54,2,29,15,7,47
75131,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,7/9/2021,7/12/2021,,,,143259,1996,rv,,rv,,7/14/2021 8:04,,https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,43,55,2,,,,
75328,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,7/6/2021,7/10/2021,,,,143669,3995,rv,,rv,,7/26/2021 8:59,,https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,538,FALSE,,11,Donald Trump,44,52,4,28,16,8,44
75257,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,7/8/2021,7/8/2021,,,,143479,1000,lv,,lv,,7/20/2021 7:49,,https://www.boltonsuperpac.com/presser_07192021.php,538,FALSE,REP,11,Donald Trump,43.7,53.4,2.9,31.5,12.2,5.4,48
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/3/2021,7/6/2021,,,,143040,1500,a,,a,,7/7/2021 9:22,,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,538,FALSE,,11,Donald Trump,37,56,7,24,13,10,46
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/3/2021,7/6/2021,,,,143041,1281,rv,,rv,,7/7/2021 9:22,,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,55,4,28,14,8,47
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/26/2021,6/29/2021,,,,142986,1500,a,,a,,6/30/2021 13:12,,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,55,6,24,15,10,45
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/26/2021,6/29/2021,,,,142987,1290,rv,,rv,,6/30/2021 13:12,,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,538,FALSE,,11,Donald Trump,40,58,3,25,15,11,47
75011,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,6/25/2021,6/28/2021,,,,142975,1989,rv,,rv,,6/30/2021 8:49,,https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,538,FALSE,,11,Donald Trump,45,52,3,,,,
75016,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,6/24/2021,6/28/2021,,,,142991,1000,rv,,rv,,7/1/2021 8:49,,https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,538,FALSE,,11,Donald Trump,43,55,2,27,16,8,47
75028,1524,RealClear Opinion Research,,,RealClear Opinion Research,307,SocialSphere,B/C,Online,,6/21/2021,6/24/2021,,,,143010,1762,rv,,rv,,7/2/2021 7:16,,https://www.realclearpolitics.com/docs/2021/210628_RCOR_Patriotism_and_Immigration_Topline.pdf,538,FALSE,,11,Donald Trump,44,53,4,24,20,9,44
75349,568,YouGov,508,George Washington University,YouGov,391,YouGov,B+,Online,,6/4/2021,6/23/2021,,,,143714,1753,rv,,rv,,7/26/2021 14:10,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,538,FALSE,,11,Donald Trump,41.4,56.8,1.8,28.3,13.1,6.2,50.6
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/20/2021,6/22/2021,,,,142895,1500,a,,a,,6/23/2021 9:29,,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,538,FALSE,,11,Donald Trump,41,53,6,24,17,9,44
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/20/2021,6/22/2021,,,,142896,1223,rv,,rv,,6/23/2021 9:29,,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,55,3,26,16,9,46
74995,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,6/18/2021,6/22/2021,,,,142923,1001,rv,,rv,,6/24/2021 10:37,,https://echeloninsights.com/in-the-news/june-omnibus-political/,538,FALSE,,11,Donald Trump,40,55,6,21,19,9,47
74979,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,6/18/2021,6/20/2021,,,,142887,2041,rv,,rv,,6/23/2021 8:21,,https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,538,FALSE,,11,Donald Trump,42,55,2,,,,
75014,1516,East Carolina University,,,East Carolina University,523,East Carolina University,B/C,IVR/Online/Live Phone,,6/14/2021,6/19/2021,,,,142989,1105,a,,a,,6/30/2021 13:12,,https://surveyresearch-ecu.reportablenews.com/pr/the-past-and-present-of-covid-19-mandates-and-vaccines-divided-republicans-unified-democrats,538,FALSE,,11,Donald Trump,42.5,46.9,10.6,,,,
75002,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,6/15/2021,6/17/2021,,,,142954,2006,rv,,rv,,6/26/2021 17:08,,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/791aa6f6-03a6-a154-3130-1b4eb065a3da/HHP_June_21_Preso_FINAL.pdf,538,FALSE,,11,Donald Trump,46,45,10,25,20,12,33
74953,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/13/2021,6/15/2021,,,,142801,1500,a,,a,,6/16/2021 9:48,,https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,538,FALSE,,11,Donald Trump,37,56,7,24,13,9,47
74953,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/13/2021,6/15/2021,,,,142802,1305,rv,,rv,,6/16/2021 9:48,,https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,538,FALSE,,11,Donald Trump,39,58,4,26,13,8,50
74950,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online,,6/10/2021,6/14/2021,,,,142875,1001,rv,,rv,,6/22/2021 8:47,,https://navigatorresearch.org/wp-content/uploads/2021/06/Navigator-Toplines-06.15.2021.pdf,538,FALSE,,11,Donald Trump,41,58,1,26,16,9,49
76461,1360,AP-NORC,1709,Chicago Project on Security and Threats,AP-NORC,397,AP-NORC,,Online,,6/10/2021,6/14/2021,,,,145645,1070,a,,a,,9/24/2021 9:01,,https://d3qi0qp55mx5f5.cloudfront.net/cpost/i/docs/CPOST-NORC_UnderstandingInsurrectionSurvey_JUN2021_Topline.pdf,538,FALSE,,11,Donald Trump,35.06,61.35,3.57,17.27,17.79,12.66,48.69
74951,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,6/11/2021,6/13/2021,,,,142793,1994,rv,,rv,,6/16/2021 8:56,,https://assets.morningconsult.com/wp-uploads/2021/06/16051615/210691_crosstabs_POLITICO_RVs_v1_LM-1.pdf,538,FALSE,,11,Donald Trump,43,54,3,,,,
75475,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,6/7/2021,6/10/2021,,,,143969,1000,rv,,rv,,8/6/2021 20:56,,https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,538,FALSE,REP,11,Donald Trump,43,52,5,,,,
74903,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/6/2021,6/8/2021,,,,142720,1500,a,,a,,6/9/2021 11:42,,https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf,538,FALSE,,11,Donald Trump,42,52,6,24,18,9,43
74903,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/6/2021,6/8/2021,,,,142721,1242,rv,,rv,,6/9/2021 11:42,,https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf,538,FALSE,,11,Donald Trump,44,51,4,25,19,8,43
75784,933,Anzalone Liszt Grove,543,Third Way,ALG Research,14,ALG Research,B/C,Online/Text,,6/2/2021,6/8/2021,,,,144539,1000,lv,,lv,,8/30/2021 9:25,,https://thirdway.imgix.net/pdfs/override/Economic-Trust-Gap-Survey-Toplines-June-2021.pdf,538,FALSE,,11,Donald Trump,44,54,2,25,18,7,48
